application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
CS001924,2025-05-30 11:06:36,610,98281,14.77,2,8174,credit_card,RENT,0,0,0,27.87,3,645,0.067424,HIGH,APPROVED,0,0,600-700,75-100K
CS001925,2025-05-06 10:15:54,620,80688,21.27,1,18717,credit_card,MORTGAGE,0,0,0,25.05,3,620,0.120874,HIGH,APPROVED,0,0,600-700,75-100K
CS001926,2025-06-13 22:02:38,655,50372,25.9,7,6989,debt_consolidation,RENT,0,0,0,54.34,2,617,0.179187,HIGH,APPROVED,1,120,600-700,50-75K
CS001927,2025-05-09 16:34:38,589,40891,14.89,8,8519,home_improvement,MORTGAGE,0,0,0,57.81,1,581,0.217121,VERY_HIGH,DECLINED,0,0,<600,<50K
CS001928,2025-05-02 19:32:26,682,49702,30.7,1,28643,debt_consolidation,RENT,0,0,0,26.37,2,640,0.05355,HIGH,DECLINED,1,60,600-700,<50K
CS001929,2025-02-19 15:21:11,678,60369,12.82,8,11629,debt_consolidation,OTHER,1,1,49,53.31,1,663,0.034153,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001930,2025-05-04 16:13:11,617,49631,43.91,12,26558,home_improvement,RENT,1,4,55,19.99,1,557,0.492805,VERY_HIGH,DECLINED,0,0,<600,<50K
CS001931,2025-02-04 08:15:20,614,137604,29.22,6,22549,home_improvement,OWN,0,0,0,36.05,2,609,0.172504,HIGH,DECLINED,0,0,600-700,100K+
CS001932,2025-01-25 05:35:41,621,162712,34.02,8,9790,credit_card,RENT,3,1,18,85.58,0,538,0.650431,VERY_HIGH,DECLINED,1,60,<600,100K+
CS001933,2025-01-30 23:45:37,660,56707,21.72,6,27256,home_improvement,OWN,1,4,4,66.34,2,583,0.194272,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS001934,2025-01-22 00:59:26,675,57477,25.51,12,27923,debt_consolidation,MORTGAGE,1,4,28,64.13,4,549,0.401343,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS001935,2025-04-06 03:05:35,720,30177,9.72,1,10397,other,RENT,0,0,0,43.01,1,703,0.013784,LOW,APPROVED,0,0,700-800,<50K
CS001936,2025-01-27 16:05:43,588,123428,15.47,10,27234,credit_card,RENT,1,5,46,34.41,0,600,0.223557,VERY_HIGH,APPROVED,0,0,600-700,100K+
CS001937,2025-05-13 20:01:08,668,91095,24.35,6,17122,credit_card,OWN,2,4,15,34.84,1,614,0.100957,HIGH,DECLINED,0,0,600-700,75-100K
CS001938,2025-03-10 04:18:47,689,99108,21.44,10,36985,major_purchase,RENT,0,0,0,76.75,2,631,0.090916,HIGH,APPROVED,0,0,600-700,75-100K
CS001939,2025-05-10 13:30:38,706,55719,21.59,14,6186,home_improvement,RENT,1,4,14,59.17,1,660,0.043016,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001940,2025-06-02 11:34:00,736,56724,26.38,3,26079,debt_consolidation,OWN,1,4,22,70.41,0,695,0.016927,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001941,2025-03-30 11:16:27,665,55687,29.69,9,5203,home_improvement,MORTGAGE,1,7,37,17.11,1,599,0.177433,HIGH,APPROVED,0,0,<600,50-75K
CS001942,2025-06-18 05:01:52,758,63710,13.24,8,18031,home_improvement,MORTGAGE,1,5,10,32.89,0,769,0.003009,LOW,APPROVED,0,0,700-800,50-75K
CS001943,2025-03-31 06:03:34,818,90956,31.6,9,18781,credit_card,RENT,0,0,0,43.21,1,816,0.000938,LOW,APPROVED,0,0,800+,75-100K
CS001944,2025-02-09 07:26:52,713,107403,37.39,5,53802,debt_consolidation,RENT,0,0,0,48.53,0,702,0.012441,LOW,APPROVED,0,0,700-800,100K+
CS001945,2025-02-11 23:46:06,777,54948,12.38,11,22867,debt_consolidation,MORTGAGE,2,2,50,93.48,1,714,0.013694,LOW,APPROVED,0,0,700-800,50-75K
CS001946,2025-03-05 21:01:42,744,39462,7.14,1,19713,credit_card,MORTGAGE,1,4,28,51.73,0,739,0.006812,LOW,APPROVED,0,0,700-800,<50K
CS001947,2025-04-13 14:49:24,714,115886,28.96,3,34107,major_purchase,RENT,0,0,0,70.73,0,685,0.024993,MEDIUM,APPROVED,0,0,600-700,100K+
CS001948,2025-03-15 18:15:35,677,22333,15.76,1,24832,major_purchase,RENT,0,0,0,49.65,1,647,0.047713,HIGH,APPROVED,0,0,600-700,<50K
CS001949,2025-06-27 08:04:46,704,75207,26.15,3,23822,credit_card,RENT,2,4,2,65.37,1,618,0.14246,HIGH,APPROVED,0,0,600-700,75-100K
CS001950,2025-01-06 09:48:24,806,44152,24.22,8,26182,home_improvement,OTHER,1,7,13,46.94,2,719,0.007878,LOW,APPROVED,0,0,700-800,<50K
CS001951,2025-05-24 21:46:45,694,61883,22.58,8,33562,major_purchase,OTHER,0,0,0,90.96,2,620,0.103027,HIGH,APPROVED,1,120,600-700,50-75K
CS001952,2025-02-09 20:37:31,646,35216,23.86,9,7736,other,OWN,1,4,19,41.62,0,611,0.186109,VERY_HIGH,APPROVED,0,30,600-700,<50K
CS001953,2025-02-20 12:53:24,661,45238,33.07,4,17546,major_purchase,OWN,1,2,13,41.89,1,635,0.103477,HIGH,APPROVED,0,0,600-700,<50K
CS001954,2025-05-16 01:16:11,734,69709,21.24,4,7090,debt_consolidation,MORTGAGE,3,8,53,59.9,2,645,0.073691,HIGH,APPROVED,0,0,600-700,50-75K
CS001955,2025-03-09 03:43:55,654,49740,33.4,6,27487,major_purchase,MORTGAGE,1,5,34,27.45,4,580,0.29017,VERY_HIGH,DECLINED,0,0,<600,<50K
CS001956,2025-04-13 11:03:31,742,86135,21.65,1,21936,credit_card,OWN,1,1,7,93.6,3,664,0.053937,HIGH,APPROVED,0,0,600-700,75-100K
CS001957,2025-02-05 02:35:58,732,31791,18.57,9,18415,credit_card,MORTGAGE,0,0,0,71.44,0,712,0.012538,LOW,APPROVED,0,0,700-800,<50K
CS001958,2025-05-12 07:24:36,703,56479,40.85,2,34674,debt_consolidation,MORTGAGE,2,3,57,40.4,0,648,0.071762,HIGH,DECLINED,0,0,600-700,50-75K
CS001959,2025-02-24 00:54:30,784,69032,21.22,1,14102,home_improvement,RENT,0,0,0,68.97,0,735,0.004464,LOW,APPROVED,0,0,700-800,50-75K
CS001960,2025-03-22 09:57:39,616,79860,24.43,2,12301,credit_card,OWN,0,0,0,18.62,0,635,0.048408,HIGH,APPROVED,0,0,600-700,75-100K
CS001961,2025-04-09 00:55:42,659,100681,21.76,5,24123,other,MORTGAGE,2,1,26,95.56,2,572,0.310497,VERY_HIGH,DECLINED,1,150,<600,100K+
CS001962,2025-03-12 15:23:42,680,105620,18.62,40,19732,home_improvement,MORTGAGE,1,2,58,38.75,1,631,0.08338,HIGH,DECLINED,1,150,600-700,100K+
CS001963,2025-02-08 15:56:03,712,257594,18.61,9,18810,credit_card,MORTGAGE,0,0,0,42.5,2,720,0.007115,LOW,APPROVED,0,0,700-800,100K+
CS001964,2025-01-05 02:52:49,614,113127,30.75,19,25036,credit_card,OTHER,0,0,0,34.4,1,621,0.133004,HIGH,APPROVED,0,0,600-700,100K+
CS001965,2025-03-01 09:17:01,658,57114,23.77,2,38242,debt_consolidation,MORTGAGE,0,0,0,0.0,3,658,0.03836,MEDIUM,APPROVED,0,30,600-700,50-75K
CS001966,2025-06-21 14:27:29,764,145430,39.43,6,27374,home_improvement,OWN,1,8,8,58.77,1,679,0.032957,MEDIUM,APPROVED,0,30,600-700,100K+
CS001967,2025-03-09 18:02:41,667,171094,32.35,6,14476,debt_consolidation,RENT,1,6,56,31.63,1,653,0.080194,HIGH,APPROVED,0,0,600-700,100K+
CS001968,2025-01-25 11:42:16,742,56282,24.08,11,27266,credit_card,RENT,1,3,27,79.03,2,675,0.026114,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001969,2025-01-29 16:01:18,676,89787,14.81,11,9551,other,OWN,1,5,58,51.13,4,614,0.126696,HIGH,APPROVED,0,0,600-700,75-100K
CS001970,2025-06-25 00:03:12,646,93416,17.44,34,46543,debt_consolidation,MORTGAGE,0,0,0,15.04,2,648,0.051366,HIGH,DECLINED,0,0,600-700,75-100K
CS001971,2025-06-08 13:44:50,718,45311,23.8,3,14678,credit_card,RENT,0,0,0,41.14,1,663,0.022742,MEDIUM,APPROVED,0,0,600-700,<50K
CS001972,2025-03-24 14:50:09,763,76464,24.11,0,31655,credit_card,OWN,2,4,37,70.21,1,694,0.016181,LOW,APPROVED,0,0,600-700,75-100K
CS001973,2025-02-24 19:34:27,686,37642,21.8,24,31233,major_purchase,MORTGAGE,0,0,0,52.46,1,631,0.074367,HIGH,APPROVED,0,0,600-700,<50K
CS001974,2025-01-31 09:28:26,614,32030,19.4,4,53778,home_improvement,RENT,0,0,0,18.8,1,633,0.072726,HIGH,DECLINED,0,0,600-700,<50K
CS001975,2025-04-24 20:34:04,644,111326,35.9,1,11656,debt_consolidation,MORTGAGE,1,3,55,65.86,0,597,0.162214,HIGH,APPROVED,0,0,<600,100K+
CS001976,2025-04-09 17:58:19,662,102874,18.9,5,35257,major_purchase,RENT,0,0,0,73.56,2,645,0.053214,HIGH,DECLINED,0,0,600-700,100K+
CS001977,2025-05-05 10:21:20,673,153896,14.38,27,20153,home_improvement,RENT,0,0,0,40.35,0,711,0.014755,LOW,APPROVED,0,0,700-800,100K+
CS001978,2025-01-03 04:37:53,634,41285,30.75,2,14558,other,MORTGAGE,0,0,0,73.08,0,654,0.046403,HIGH,APPROVED,0,0,600-700,<50K
CS001979,2025-05-15 06:49:37,726,53947,30.24,7,16663,debt_consolidation,MORTGAGE,0,0,0,82.87,1,641,0.042251,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001980,2025-03-06 09:03:08,627,44948,15.65,13,24224,debt_consolidation,MORTGAGE,0,0,0,41.17,1,636,0.095234,HIGH,APPROVED,0,0,600-700,<50K
CS001981,2025-05-09 19:31:26,743,56365,26.61,13,32645,debt_consolidation,RENT,0,0,0,23.86,1,750,0.005204,LOW,APPROVED,0,0,700-800,50-75K
CS001982,2025-04-29 20:14:08,628,33355,31.48,11,25500,debt_consolidation,RENT,0,0,0,31.57,1,618,0.157823,HIGH,APPROVED,1,90,600-700,<50K
CS001983,2025-01-25 18:13:16,632,24244,11.64,28,40353,credit_card,MORTGAGE,1,2,10,62.91,0,643,0.068312,HIGH,APPROVED,0,0,600-700,<50K
CS001984,2025-01-14 17:01:02,751,132789,18.39,3,14920,debt_consolidation,OTHER,2,5,35,67.47,2,703,0.014084,LOW,APPROVED,0,0,700-800,100K+
CS001985,2025-01-03 09:50:34,728,67754,18.89,4,43366,home_improvement,MORTGAGE,0,0,0,41.79,2,725,0.00998,LOW,APPROVED,0,0,700-800,50-75K
CS001986,2025-04-04 16:58:47,668,40176,25.51,16,33878,debt_consolidation,OWN,1,6,49,96.8,1,583,0.292747,VERY_HIGH,DECLINED,0,0,<600,<50K
CS001987,2025-06-12 08:58:42,653,57421,21.31,0,16217,other,OWN,1,5,26,58.41,1,624,0.100483,HIGH,APPROVED,0,0,600-700,50-75K
CS001988,2025-03-14 07:42:43,674,95850,28.23,21,39274,debt_consolidation,MORTGAGE,1,3,2,51.71,2,617,0.13887,HIGH,DECLINED,0,0,600-700,75-100K
CS001989,2025-05-03 10:40:28,690,49353,20.44,1,13550,major_purchase,MORTGAGE,1,3,17,38.24,0,693,0.023526,MEDIUM,APPROVED,0,0,600-700,<50K
CS001990,2025-05-02 22:09:35,701,75749,9.04,4,23435,credit_card,OTHER,0,0,0,36.93,2,747,0.008351,LOW,APPROVED,0,0,700-800,75-100K
CS001991,2025-05-05 14:10:31,746,74774,21.37,11,21873,other,RENT,1,6,2,28.23,1,706,0.014556,LOW,DECLINED,0,0,700-800,50-75K
CS001992,2025-02-19 16:03:20,640,84716,18.96,7,9876,debt_consolidation,RENT,1,3,5,44.43,0,631,0.103914,HIGH,APPROVED,0,0,600-700,75-100K
CS001993,2025-03-27 06:41:52,688,87831,38.25,0,24553,major_purchase,RENT,0,0,0,17.73,1,642,0.04538,HIGH,APPROVED,0,0,600-700,75-100K
CS001994,2025-05-16 15:01:15,691,39727,36.98,7,29904,other,RENT,0,0,0,36.52,2,627,0.086323,HIGH,APPROVED,0,0,600-700,<50K
CS001995,2025-05-31 09:53:05,610,59925,33.47,1,24731,other,OTHER,1,2,35,3.45,2,585,0.206729,VERY_HIGH,APPROVED,1,120,<600,50-75K
CS001996,2025-03-27 11:00:40,753,70621,12.54,1,18750,home_improvement,RENT,0,0,0,62.79,1,723,0.006305,LOW,APPROVED,0,0,700-800,50-75K
CS001997,2025-03-26 14:45:44,782,70151,24.16,14,27077,major_purchase,RENT,1,7,51,23.3,1,720,0.005542,LOW,APPROVED,0,0,700-800,50-75K
CS001998,2025-01-20 12:21:25,687,51462,22.95,4,28960,debt_consolidation,RENT,0,0,0,53.6,0,677,0.040144,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001999,2025-04-18 06:11:52,588,27619,28.04,10,35489,home_improvement,RENT,2,8,24,51.71,0,543,0.587015,VERY_HIGH,DECLINED,0,0,<600,<50K
CS002000,2025-01-26 08:13:24,641,66336,26.95,6,29613,major_purchase,OWN,0,0,0,53.18,0,638,0.080825,HIGH,APPROVED,0,0,600-700,50-75K
CS002001,2025-03-03 03:50:02,739,51428,18.81,10,18755,other,MORTGAGE,0,0,0,60.02,0,723,0.007318,LOW,APPROVED,0,0,700-800,50-75K
CS002002,2025-06-05 23:56:12,572,64674,29.35,2,6738,credit_card,MORTGAGE,2,5,51,25.67,0,553,0.409424,VERY_HIGH,DECLINED,1,150,<600,50-75K
CS002003,2025-02-02 20:46:11,573,62218,21.78,2,57498,debt_consolidation,OWN,1,1,4,49.76,1,560,0.432954,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS002004,2025-01-21 12:25:14,657,57919,31.47,2,36209,major_purchase,MORTGAGE,2,12,3,16.89,1,612,0.135843,HIGH,APPROVED,0,0,600-700,50-75K
CS002005,2025-01-09 23:21:01,712,41814,26.52,6,21245,major_purchase,RENT,1,6,19,32.69,0,630,0.065339,HIGH,APPROVED,0,0,600-700,<50K
CS002006,2025-02-28 05:06:19,733,43559,29.13,14,10322,credit_card,RENT,0,0,0,5.32,1,699,0.014905,LOW,APPROVED,0,0,600-700,<50K
CS002007,2025-04-04 08:55:56,743,42829,50.45,11,16316,home_improvement,RENT,0,0,0,67.82,1,602,0.137878,HIGH,DECLINED,0,0,600-700,<50K
CS002008,2025-03-26 22:05:06,552,78955,24.8,9,20387,credit_card,RENT,0,0,0,26.67,2,555,0.411356,VERY_HIGH,DECLINED,0,0,<600,75-100K
CS002009,2025-06-24 19:19:50,652,49585,34.28,2,28762,other,RENT,0,0,0,58.2,1,608,0.14623,HIGH,APPROVED,0,0,600-700,<50K
CS002010,2025-05-24 08:37:19,630,51695,15.54,2,9915,debt_consolidation,OWN,0,0,0,23.41,2,643,0.078452,HIGH,DECLINED,0,0,600-700,50-75K
CS002011,2025-02-15 18:24:55,630,67719,37.73,3,36717,credit_card,OWN,0,0,0,83.08,1,550,0.49039,VERY_HIGH,DECLINED,0,30,<600,50-75K
CS002012,2025-04-07 13:47:23,729,62376,23.53,3,33176,other,RENT,1,5,40,45.19,1,660,0.037007,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002013,2025-02-05 10:13:20,709,43172,11.87,3,19330,credit_card,RENT,0,0,0,63.41,0,714,0.011106,LOW,APPROVED,0,0,700-800,<50K
CS002014,2025-04-26 08:32:01,644,80294,38.96,4,16587,debt_consolidation,MORTGAGE,1,4,5,58.17,1,585,0.227638,VERY_HIGH,APPROVED,0,0,<600,75-100K
CS002015,2025-06-13 12:08:45,698,56398,16.93,0,4245,credit_card,RENT,1,3,12,21.49,3,662,0.059166,HIGH,DECLINED,0,60,600-700,50-75K
CS002016,2025-03-23 13:39:55,697,75001,37.93,5,16870,credit_card,RENT,2,3,20,56.61,3,564,0.40678,VERY_HIGH,APPROVED,1,60,<600,75-100K
CS002017,2025-05-02 01:00:53,757,34106,22.49,3,49325,credit_card,RENT,1,2,37,27.97,3,692,0.020585,MEDIUM,APPROVED,0,0,600-700,<50K
CS002018,2025-05-15 20:40:24,655,37563,12.77,6,20579,credit_card,OWN,0,0,0,74.87,0,664,0.039877,MEDIUM,DECLINED,0,0,600-700,<50K
CS002019,2025-03-20 00:52:03,721,166156,21.98,3,4629,debt_consolidation,RENT,1,4,36,46.31,1,684,0.018789,MEDIUM,APPROVED,0,0,600-700,100K+
CS002020,2025-02-16 05:50:00,646,96432,41.34,3,49962,other,RENT,1,7,47,26.14,2,552,0.391645,VERY_HIGH,DECLINED,0,0,<600,75-100K
CS002021,2025-05-15 23:47:36,711,60832,29.9,3,23415,debt_consolidation,RENT,0,0,0,25.9,2,678,0.01986,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002022,2025-01-29 10:14:45,684,53219,25.6,10,12548,home_improvement,RENT,0,0,0,43.44,2,695,0.02541,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002023,2025-03-14 09:03:46,701,158543,28.1,1,20733,home_improvement,OTHER,3,6,10,51.7,1,605,0.219782,VERY_HIGH,APPROVED,0,0,600-700,100K+
CS002024,2025-04-14 11:56:58,686,46066,30.09,8,18056,major_purchase,OWN,0,0,0,55.3,1,685,0.030595,MEDIUM,APPROVED,0,0,600-700,<50K
CS002025,2025-05-09 21:01:31,771,81849,31.08,6,17838,home_improvement,MORTGAGE,1,3,39,99.49,0,705,0.01227,LOW,APPROVED,0,0,700-800,75-100K
CS002026,2025-02-06 04:58:10,649,62786,34.88,9,29328,debt_consolidation,RENT,0,0,0,26.95,2,592,0.135764,HIGH,DECLINED,0,0,<600,50-75K
CS002027,2025-06-08 09:36:52,636,36542,29.6,1,15269,credit_card,RENT,0,0,0,38.77,0,625,0.139324,HIGH,DECLINED,0,0,600-700,<50K
CS002028,2025-02-26 04:27:41,657,139786,34.39,1,25216,credit_card,MORTGAGE,1,5,33,11.65,0,674,0.033522,MEDIUM,APPROVED,0,0,600-700,100K+
CS002029,2025-05-23 19:50:40,714,55309,14.39,3,19696,credit_card,RENT,1,9,24,34.23,0,738,0.00547,LOW,APPROVED,0,0,700-800,50-75K
CS002030,2025-04-14 17:36:28,729,81288,14.78,6,37301,other,OTHER,0,0,0,42.08,4,700,0.013819,LOW,APPROVED,0,0,700-800,75-100K
CS002031,2025-05-22 05:04:56,687,52889,23.35,8,4784,debt_consolidation,MORTGAGE,0,0,0,40.79,0,684,0.030196,MEDIUM,DECLINED,1,120,600-700,50-75K
CS002032,2025-03-22 17:27:57,653,87504,17.89,4,8591,major_purchase,MORTGAGE,1,6,59,47.07,1,650,0.054887,HIGH,APPROVED,1,60,600-700,75-100K
CS002033,2025-01-29 04:12:28,668,98756,25.1,17,35748,other,MORTGAGE,0,0,0,34.46,3,664,0.046622,HIGH,APPROVED,0,0,600-700,75-100K
CS002034,2025-04-14 16:21:49,652,35675,29.88,7,6958,major_purchase,MORTGAGE,1,2,1,77.57,1,558,0.272031,VERY_HIGH,DECLINED,1,90,<600,<50K
CS002035,2025-05-12 23:47:53,718,48599,23.37,2,30486,debt_consolidation,RENT,2,6,2,43.16,2,648,0.062703,HIGH,APPROVED,0,0,600-700,<50K
CS002036,2025-03-03 03:14:36,690,166643,25.66,0,25111,home_improvement,RENT,1,5,40,45.59,2,637,0.064399,HIGH,APPROVED,0,0,600-700,100K+
CS002037,2025-05-29 18:03:27,703,72585,31.02,1,45115,credit_card,RENT,1,6,32,67.31,2,623,0.117142,HIGH,APPROVED,0,0,600-700,50-75K
CS002038,2025-06-03 02:29:33,694,39916,25.28,13,22116,debt_consolidation,RENT,0,0,0,28.83,2,696,0.021714,MEDIUM,APPROVED,0,0,600-700,<50K
CS002039,2025-05-17 03:07:45,695,118301,23.63,4,10633,home_improvement,RENT,0,0,0,32.39,0,705,0.020468,MEDIUM,APPROVED,0,0,700-800,100K+
CS002040,2025-02-06 03:45:32,754,87562,28.93,1,17422,home_improvement,OWN,0,0,0,97.11,0,672,0.029454,MEDIUM,APPROVED,0,0,600-700,75-100K
CS002041,2025-03-19 00:54:38,665,88268,13.69,1,31634,debt_consolidation,RENT,0,0,0,55.26,0,694,0.019027,MEDIUM,APPROVED,0,0,600-700,75-100K
CS002042,2025-05-17 21:07:07,714,42095,33.71,8,11705,home_improvement,RENT,0,0,0,82.92,0,634,0.104159,HIGH,APPROVED,0,0,600-700,<50K
CS002043,2025-05-15 07:09:36,716,90531,12.1,2,24731,home_improvement,MORTGAGE,2,4,15,31.34,4,652,0.047158,HIGH,APPROVED,0,0,600-700,75-100K
CS002044,2025-04-08 02:58:33,651,68593,24.39,17,25615,major_purchase,RENT,1,5,33,50.16,1,620,0.123774,HIGH,APPROVED,0,0,600-700,50-75K
CS002045,2025-01-24 04:37:27,779,90365,21.43,7,14423,credit_card,OWN,0,0,0,51.73,0,758,0.002934,LOW,APPROVED,0,0,700-800,75-100K
CS002046,2025-01-17 18:29:57,703,79936,16.5,4,24732,other,MORTGAGE,0,0,0,5.02,0,717,0.007681,LOW,APPROVED,0,0,700-800,75-100K
CS002047,2025-01-24 17:38:55,629,63116,23.81,10,32223,credit_card,MORTGAGE,0,0,0,90.52,1,626,0.132783,HIGH,APPROVED,0,0,600-700,50-75K
CS002048,2025-04-13 10:53:03,742,56263,32.32,3,21099,major_purchase,OWN,1,3,6,88.18,0,664,0.034964,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002049,2025-02-03 21:31:35,720,85078,27.58,4,7465,credit_card,RENT,0,0,0,33.67,3,680,0.024077,MEDIUM,APPROVED,0,0,600-700,75-100K
CS002050,2025-01-20 18:31:36,728,108569,27.24,11,16943,debt_consolidation,MORTGAGE,1,3,42,39.05,0,706,0.015159,LOW,APPROVED,0,0,700-800,100K+
CS002051,2025-03-29 15:38:32,678,47988,22.77,0,10426,home_improvement,MORTGAGE,0,0,0,48.58,1,661,0.042063,MEDIUM,APPROVED,0,0,600-700,<50K
CS002052,2025-01-04 05:02:50,670,64961,40.36,6,13448,home_improvement,MORTGAGE,1,5,26,29.14,3,549,0.406908,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS002053,2025-04-24 19:29:29,698,164146,23.99,7,11272,other,OWN,1,6,10,38.93,0,713,0.023112,MEDIUM,APPROVED,0,0,700-800,100K+
CS002054,2025-02-09 08:26:02,616,64225,26.73,9,35450,other,RENT,1,2,57,71.76,2,591,0.274903,VERY_HIGH,APPROVED,0,0,<600,50-75K
CS002055,2025-03-17 18:09:51,698,109126,25.97,2,38137,major_purchase,RENT,1,4,40,55.71,2,663,0.036029,MEDIUM,DECLINED,0,0,600-700,100K+
CS002056,2025-06-23 22:13:36,693,130456,38.5,6,7490,credit_card,RENT,1,3,17,24.58,0,648,0.067112,HIGH,APPROVED,0,0,600-700,100K+
CS002057,2025-01-04 08:42:17,737,53402,36.13,5,49790,debt_consolidation,OTHER,0,0,0,42.4,1,709,0.007884,LOW,APPROVED,0,0,700-800,50-75K
CS002058,2025-01-19 01:34:47,678,43576,24.48,11,27444,home_improvement,RENT,0,0,0,11.22,2,684,0.01626,LOW,APPROVED,0,0,600-700,<50K
CS002059,2025-04-15 02:26:41,721,45578,36.22,34,22948,debt_consolidation,MORTGAGE,0,0,0,24.53,0,757,0.004666,LOW,APPROVED,0,0,700-800,<50K
CS002060,2025-02-02 08:11:55,612,64927,35.29,0,42949,debt_consolidation,MORTGAGE,1,7,22,58.09,3,585,0.291227,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS002061,2025-03-07 06:03:18,648,84378,21.14,0,18399,major_purchase,RENT,1,4,25,74.47,0,632,0.094072,HIGH,APPROVED,0,0,600-700,75-100K
CS002062,2025-05-29 12:45:36,731,81404,30.06,2,30366,credit_card,RENT,0,0,0,41.06,0,729,0.007381,LOW,DECLINED,0,0,700-800,75-100K
CS002063,2025-01-15 07:19:59,767,83462,17.66,19,21986,credit_card,RENT,1,5,8,46.17,0,744,0.005647,LOW,APPROVED,0,0,700-800,75-100K
CS002064,2025-06-12 09:02:45,737,19546,21.49,1,90000,home_improvement,MORTGAGE,1,3,52,59.68,1,654,0.047412,HIGH,APPROVED,0,0,600-700,<50K
CS002065,2025-03-07 12:31:36,608,39775,6.34,9,32377,home_improvement,RENT,4,4,12,32.04,0,610,0.170847,HIGH,APPROVED,1,60,600-700,<50K
CS002066,2025-06-17 10:40:33,633,125154,14.37,1,29094,credit_card,RENT,2,2,30,66.9,1,615,0.163523,HIGH,DECLINED,0,0,600-700,100K+
CS002067,2025-04-28 09:40:44,655,39157,23.42,2,28133,other,OWN,0,0,0,0.0,1,669,0.029861,MEDIUM,APPROVED,0,0,600-700,<50K
CS002068,2025-02-04 19:43:53,755,39566,33.98,9,19047,major_purchase,OWN,0,0,0,29.19,2,695,0.022311,MEDIUM,APPROVED,0,0,600-700,<50K
CS002069,2025-03-02 15:16:20,656,65943,39.18,3,12354,major_purchase,RENT,0,0,0,26.72,1,613,0.134043,HIGH,APPROVED,0,0,600-700,50-75K
CS002070,2025-01-31 14:56:08,701,98157,19.62,1,10340,debt_consolidation,OTHER,1,4,37,41.84,1,639,0.0698,HIGH,APPROVED,0,0,600-700,75-100K
CS002071,2025-02-28 16:59:25,713,107440,36.57,8,34822,credit_card,RENT,0,0,0,62.99,3,653,0.046756,HIGH,APPROVED,0,0,600-700,100K+
CS002072,2025-04-29 02:10:56,713,23883,31.36,0,22590,home_improvement,MORTGAGE,1,5,20,49.72,3,608,0.174766,HIGH,APPROVED,0,0,600-700,<50K
CS002073,2025-03-28 10:15:20,680,36129,4.64,6,41887,home_improvement,OWN,0,0,0,31.72,1,692,0.018071,MEDIUM,APPROVED,0,0,600-700,<50K
CS002074,2025-02-22 07:55:10,706,42482,31.62,2,12311,major_purchase,MORTGAGE,0,0,0,19.69,3,688,0.022807,MEDIUM,APPROVED,0,0,600-700,<50K
CS002075,2025-01-31 00:41:48,734,64707,13.57,1,63504,home_improvement,RENT,1,2,55,21.61,0,700,0.016012,LOW,APPROVED,0,0,700-800,50-75K
CS002076,2025-04-27 23:00:56,697,62823,13.83,1,22341,debt_consolidation,RENT,0,0,0,100.0,0,669,0.024951,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002077,2025-06-11 05:36:02,686,42717,29.57,12,20344,home_improvement,OWN,0,0,0,100.0,0,625,0.072855,HIGH,APPROVED,0,0,600-700,<50K
CS002078,2025-02-25 17:38:43,731,80657,17.92,17,33928,credit_card,RENT,0,0,0,54.22,1,745,0.006638,LOW,APPROVED,0,0,700-800,75-100K
CS002079,2025-04-10 16:17:20,770,133261,15.99,29,90000,home_improvement,MORTGAGE,0,0,0,68.64,2,741,0.004852,LOW,APPROVED,0,0,700-800,100K+
CS002080,2025-05-01 02:49:30,821,84642,53.46,1,50047,major_purchase,RENT,1,4,16,54.58,1,695,0.021369,MEDIUM,DECLINED,0,0,600-700,75-100K
CS002081,2025-03-13 22:47:17,628,130350,19.93,1,36706,major_purchase,OTHER,0,0,0,94.33,0,638,0.070125,HIGH,APPROVED,0,30,600-700,100K+
CS002082,2025-06-07 03:33:40,704,73184,11.33,9,11234,major_purchase,RENT,1,3,47,66.83,0,719,0.011404,LOW,APPROVED,0,0,700-800,50-75K
CS002083,2025-02-07 20:23:06,695,53967,26.74,2,10504,major_purchase,RENT,0,0,0,73.37,3,620,0.112568,HIGH,APPROVED,0,0,600-700,50-75K
